===========================
  Segment 1: type=complex, RMSE=0.02199
  Segment 2: type=tube, RMSE=0.01536
  Segment 3: type=plane, RMSE=0.01911
  Segment 4: type=plane, RMSE=0.01914
  Segment 5: type=tube, RMSE=0.02106
  Segment 6: type=complex, RMSE=0.02902
  Segment 7: type=tube, RMSE=0.02555
  Segment 8: type=complex, RMSE=0.01622
  Segment 9: type=complex, RMSE=0.01811
File valve_0125_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01925
  Segment 1: type=complex, RMSE=0.01908
  Segment 2: type=tube, RMSE=0.01439
  Segment 3: type=complex, RMSE=0.01786
  Segment 4: type=complex, RMSE=0.02127
  Segment 5: type=complex, RMSE=0.02368
  Segment 6: type=complex, RMSE=0.02663
  Segment 7: type=tube, RMSE=0.02837
  Segment 9: type=complex, RMSE=0.01716
File valve_0126_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02596
  Segment 1: type=complex, RMSE=0.01931
  Segment 2: type=complex, RMSE=0.01876
  Segment 3: type=tube, RMSE=0.01406
  Segment 4: type=complex, RMSE=0.01753
  Segment 5: type=complex, RMSE=0.01964
  Segment 6: type=complex, RMSE=0.03026
  Segment 7: type=tube, RMSE=0.01043
  Segment 9: type=sphere, RMSE=0.01550
File valve_0127_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01683
  Segment 1: type=complex, RMSE=0.02217
  Segment 2: type=tube, RMSE=0.01446
  Segment 3: type=tube, RMSE=0.01312
  Segment 4: type=complex, RMSE=0.02215
  Segment 5: type=complex, RMSE=0.02239
  Segment 6: type=complex, RMSE=0.02637
  Segment 7: type=tube, RMSE=0.01675
  Segment 8: type=plane, RMSE=0.01270
  Segment 9: type=complex, RMSE=0.01594
File valve_0128_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01683
  Segment 1: type=complex, RMSE=0.01922
  Segment 2: type=complex, RMSE=0.02326
  Segment 3: type=plane, RMSE=0.01481
  Segment 5: type=tube, RMSE=0.01963
  Segment 6: type=complex, RMSE=0.02876
  Segment 7: type=tube, RMSE=0.01650
  Segment 9: type=complex, RMSE=0.01668
File valve_0129_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01526
  Segment 1: type=complex, RMSE=0.01646
  Segment 2: type=complex, RMSE=0.02011
  Segment 3: type=complex, RMSE=0.01391
  Segment 4: type=plane, RMSE=0.01203
  Segment 5: type=complex, RMSE=0.01624
  Segment 6: type=complex, RMSE=0.02272
  Segment 7: type=tube, RMSE=0.02482
  Segment 9: type=complex, RMSE=0.01564
File valve_0130_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01695
  Segment 1: type=complex, RMSE=0.01702
  Segment 2: type=tube, RMSE=0.01280
  Segment 3: type=complex, RMSE=0.01396
  Segment 4: type=complex, RMSE=0.01841
  Segment 5: type=complex, RMSE=0.01517
  Segment 6: type=complex, RMSE=0.02263
  Segment 7: type=tube, RMSE=0.01636
  Segment 9: type=complex, RMSE=0.01633
File valve_0131_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01635
  Segment 1: type=complex, RMSE=0.01975
  Segment 2: type=tube, RMSE=0.01496
  Segment 3: type=tube, RMSE=0.01450
  Segment 4: type=complex, RMSE=0.01823
  Segment 5: type=complex, RMSE=0.02172
  Segment 6: type=complex, RMSE=0.02422
  Segment 7: type=tube, RMSE=0.01207
  Segment 8: type=plane, RMSE=0.01153
  Segment 9: type=complex, RMSE=0.01603
File valve_0132_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02682
  Segment 1: type=complex, RMSE=0.02196
  Segment 2: type=complex, RMSE=0.02170
  Segment 3: type=tube, RMSE=0.01391
  Segment 5: type=complex, RMSE=0.02315
  Segment 6: type=complex, RMSE=0.02484
  Segment 7: type=tube, RMSE=0.01150
  Segment 9: type=sphere, RMSE=0.01524
File valve_0133_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01595
  Segment 1: type=complex, RMSE=0.01695
  Segment 2: type=complex, RMSE=0.02161
  Segment 3: type=complex, RMSE=0.01514
  Segment 4: type=complex, RMSE=0.01683
  Segment 5: type=complex, RMSE=0.01901
  Segment 6: type=complex, RMSE=0.02503
  Segment 7: type=tube, RMSE=0.03248
  Segment 8: type=plane, RMSE=0.01324
  Segment 9: type=complex, RMSE=0.01718
File valve_0134_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01594
  Segment 1: type=complex, RMSE=0.02023
  Segment 2: type=complex, RMSE=0.01973
  Segment 3: type=tube, RMSE=0.01252
  Segment 4: type=complex, RMSE=0.02047
  Segment 5: type=complex, RMSE=0.01763
  Segment 6: type=complex, RMSE=0.02400
  Segment 7: type=tube, RMSE=0.01420
  Segment 9: type=complex, RMSE=0.01389
File valve_0135_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01649
  Segment 1: type=complex, RMSE=0.01792
  Segment 2: type=tube, RMSE=0.01280
  Segment 3: type=complex, RMSE=0.01396
  Segment 4: type=plane, RMSE=0.01605
  Segment 5: type=complex, RMSE=0.01922
  Segment 6: type=complex, RMSE=0.02333
  Segment 7: type=tube, RMSE=0.02430
  Segment 9: type=complex, RMSE=0.01497
File valve_0136_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01664
  Segment 1: type=complex, RMSE=0.01759
  Segment 2: type=complex, RMSE=0.01842
  Segment 3: type=complex, RMSE=0.01509
  Segment 4: type=plane, RMSE=0.01299
  Segment 5: type=complex, RMSE=0.02514
  Segment 6: type=complex, RMSE=0.02286
  Segment 7: type=tube, RMSE=0.02789
  Segment 9: type=complex, RMSE=0.01525
File valve_0137_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01792
  Segment 1: type=complex, RMSE=0.02095
  Segment 2: type=tube, RMSE=0.01523
  Segment 3: type=plane, RMSE=0.01436
  Segment 4: type=plane, RMSE=0.01696
  Segment 5: type=complex, RMSE=0.02173
  Segment 6: type=complex, RMSE=0.02694
  Segment 7: type=tube, RMSE=0.02711
  Segment 9: type=complex, RMSE=0.01888
File valve_0138_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01576
  Segment 1: type=complex, RMSE=0.02153
  Segment 2: type=tube, RMSE=0.01327
  Segment 3: type=complex, RMSE=0.01490
  Segment 4: type=complex, RMSE=0.02281
  Segment 5: type=complex, RMSE=0.01646
  Segment 6: type=complex, RMSE=0.02341
  Segment 7: type=tube, RMSE=0.01471
  Segment 9: type=complex, RMSE=0.01609
File valve_0139_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01749
  Segment 1: type=complex, RMSE=0.01895
  Segment 2: type=tube, RMSE=0.01393
  Segment 3: type=complex, RMSE=0.01526
  Segment 4: type=plane, RMSE=0.01631
  Segment 5: type=complex, RMSE=0.02135
  Segment 6: type=complex, RMSE=0.02434
  Segment 7: type=tube, RMSE=0.01899
  Segment 9: type=complex, RMSE=0.01805
File valve_0140_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02391
  Segment 1: type=complex, RMSE=0.02114
  Segment 2: type=complex, RMSE=0.01888
  Segment 3: type=tube, RMSE=0.01226
  Segment 5: type=complex, RMSE=0.01983
  Segment 6: type=complex, RMSE=0.03144
  Segment 7: type=tube, RMSE=0.01132
  Segment 9: type=complex, RMSE=0.01522
File valve_0141_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01616
  Segment 1: type=complex, RMSE=0.01851
  Segment 2: type=complex, RMSE=0.02154
  Segment 3: type=plane, RMSE=0.02734
  Segment 5: type=complex, RMSE=0.02067
  Segment 6: type=complex, RMSE=0.02533
  Segment 7: type=tube, RMSE=0.02564
  Segment 9: type=complex, RMSE=0.01635
File valve_0142_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01552
  Segment 1: type=complex, RMSE=0.01857
  Segment 2: type=tube, RMSE=0.01286
  Segment 3: type=complex, RMSE=0.01373
  Segment 4: type=complex, RMSE=0.02123
  Segment 5: type=complex, RMSE=0.01505
  Segment 6: type=complex, RMSE=0.02208
  Segment 7: type=tube, RMSE=0.02520
  Segment 8: type=complex, RMSE=0.01390
  Segment 9: type=complex, RMSE=0.01563
File valve_0143_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01594
  Segment 1: type=complex, RMSE=0.01609
  Segment 2: type=complex, RMSE=0.01713
  Segment 3: type=complex, RMSE=0.01517
  Segment 4: type=plane, RMSE=0.01718
  Segment 5: type=complex, RMSE=0.02025
  Segment 6: type=complex, RMSE=0.02134
  Segment 7: type=tube, RMSE=0.02846
  Segment 8: type=complex, RMSE=0.01433
  Segment 9: type=complex, RMSE=0.01586
File valve_0144_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02726
  Segment 1: type=complex, RMSE=0.02163
  Segment 2: type=complex, RMSE=0.02182
  Segment 3: type=tube, RMSE=0.02334
  Segment 5: type=complex, RMSE=0.01970
  Segment 6: type=complex, RMSE=0.03264
  Segment 7: type=tube, RMSE=0.01565
  Segment 9: type=complex, RMSE=0.01549
File valve_0145_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01726
  Segment 1: type=complex, RMSE=0.01975
  Segment 2: type=complex, RMSE=0.02267
  Segment 3: type=plane, RMSE=0.03517
  Segment 4: type=complex, RMSE=0.02034
  Segment 5: type=complex, RMSE=0.02155
  Segment 6: type=complex, RMSE=0.02482
  Segment 7: type=tube, RMSE=0.03055
  Segment 9: type=sphere, RMSE=0.01563
File valve_0146_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01550
  Segment 1: type=complex, RMSE=0.01608
  Segment 2: type=tube, RMSE=0.01422
  Segment 3: type=tube, RMSE=0.01280
  Segment 4: type=complex, RMSE=0.01775
  Segment 5: type=complex, RMSE=0.01767
  Segment 6: type=complex, RMSE=0.02852
  Segment 7: type=tube, RMSE=0.01278
  Segment 8: type=complex, RMSE=0.01236
  Segment 9: type=complex, RMSE=0.01469
File valve_0147_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01784
  Segment 1: type=complex, RMSE=0.02242
  Segment 2: type=complex, RMSE=0.02482
  Segment 3: type=plane, RMSE=0.01765
  Segment 5: type=complex, RMSE=0.02686
  Segment 6: type=complex, RMSE=0.03027
  Segment 7: type=tube, RMSE=0.03012
  Segment 9: type=complex, RMSE=0.01824
File valve_0148_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01828
  Segment 1: type=complex, RMSE=0.01979
  Segment 2: type=tube, RMSE=0.01624
  Segment 3: type=tube, RMSE=0.01454
  Segment 4: type=complex, RMSE=0.02297
  Segment 5: type=complex, RMSE=0.02289
  Segment 6: type=complex, RMSE=0.02779
  Segment 7: type=tube, RMSE=0.01605
  Segment 8: type=plane, RMSE=0.01184
  Segment 9: type=complex, RMSE=0.01561
File valve_0149_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01781
  Segment 1: type=complex, RMSE=0.01976
  Segment 2: type=complex, RMSE=0.02126
  Segment 3: type=tube, RMSE=0.01410
  Segment 4: type=plane, RMSE=0.01541
  Segment 5: type=complex, RMSE=0.02009
  Segment 6: type=complex, RMSE=0.02733
  Segment 7: type=tube, RMSE=0.01525
  Segment 9: type=sphere, RMSE=0.01582
File valve_0150_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01676
  Segment 1: type=complex, RMSE=0.02233
  Segment 2: type=tube, RMSE=0.01361
  Segment 3: type=complex, RMSE=0.01475
  Segment 4: type=plane, RMSE=0.01340
  Segment 5: type=complex, RMSE=0.01820
  Segment 6: type=complex, RMSE=0.02464
  Segment 7: type=tube, RMSE=0.01374
  Segment 9: type=complex, RMSE=0.01551
File valve_0151_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01567
  Segment 1: type=complex, RMSE=0.01660
  Segment 2: type=complex, RMSE=0.02109
  Segment 3: type=complex, RMSE=0.01573
  Segment 4: type=complex, RMSE=0.01912
  Segment 5: type=plane, RMSE=0.01433
  Segment 6: type=complex, RMSE=0.02551
  Segment 7: type=tube, RMSE=0.01283
  Segment 9: type=complex, RMSE=0.01807
File valve_0152_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02496
  Segment 1: type=complex, RMSE=0.02346
  Segment 2: type=complex, RMSE=0.02247
  Segment 3: type=tube, RMSE=0.01406
  Segment 6: type=complex, RMSE=0.02519
  Segment 7: type=tube, RMSE=0.01198
  Segment 9: type=complex, RMSE=0.01525
File valve_0153_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01661
  Segment 1: type=complex, RMSE=0.01773
  Segment 2: type=complex, RMSE=0.02169
  Segment 3: type=complex, RMSE=0.01625
  Segment 4: type=complex, RMSE=0.01653
  Segment 5: type=complex, RMSE=0.01943
  Segment 6: type=complex, RMSE=0.02190
  Segment 7: type=tube, RMSE=0.02760
  Segment 9: type=complex, RMSE=0.01603
File valve_0154_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01780
  Segment 1: type=complex, RMSE=0.02409
  Segment 2: type=tube, RMSE=0.01452
  Segment 3: type=plane, RMSE=0.01862
  Segment 4: type=plane, RMSE=0.01948
  Segment 5: type=tube, RMSE=0.02095
  Segment 6: type=complex, RMSE=0.02787
  Segment 7: type=tube, RMSE=0.02241
  Segment 9: type=complex, RMSE=0.01814
File valve_0155_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01499
  Segment 1: type=complex, RMSE=0.01903
  Segment 2: type=complex, RMSE=0.01853
  Segment 3: type=complex, RMSE=0.01448
  Segment 4: type=plane, RMSE=0.01711
  Segment 5: type=complex, RMSE=0.01795
  Segment 6: type=complex, RMSE=0.02391
  Segment 7: type=tube, RMSE=0.01949
  Segment 8: type=plane, RMSE=0.01344
  Segment 9: type=complex, RMSE=0.01515
File valve_0156_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01724
  Segment 1: type=complex, RMSE=0.01956
  Segment 2: type=complex, RMSE=0.02328
  Segment 3: type=complex, RMSE=0.01779
  Segment 4: type=complex, RMSE=0.01878
  Segment 5: type=plane, RMSE=0.01408
  Segment 6: type=complex, RMSE=0.02319
  Segment 7: type=tube, RMSE=0.02839
  Segment 9: type=complex, RMSE=0.01622
File valve_0157_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01676
  Segment 1: type=complex, RMSE=0.02048
  Segment 2: type=complex, RMSE=0.01825
  Segment 3: type=plane, RMSE=0.02390
  Segment 4: type=plane, RMSE=0.01597
  Segment 5: type=complex, RMSE=0.01818
  Segment 6: type=complex, RMSE=0.02422
  Segment 7: type=tube, RMSE=0.02009
  Segment 9: type=complex, RMSE=0.01596
File valve_0158_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02040
  Segment 1: type=complex, RMSE=0.02005
  Segment 2: type=tube, RMSE=0.01386
  Segment 3: type=plane, RMSE=0.01869
  Segment 5: type=complex, RMSE=0.01835
  Segment 6: type=complex, RMSE=0.02632
  Segment 7: type=tube, RMSE=0.01488
  Segment 9: type=sphere, RMSE=0.01553
File valve_0159_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01709
  Segment 1: type=complex, RMSE=0.01868
  Segment 2: type=complex, RMSE=0.02078
  Segment 3: type=tube, RMSE=0.01528
  Segment 4: type=complex, RMSE=0.01760
  Segment 5: type=complex, RMSE=0.01708
  Segment 6: type=complex, RMSE=0.02507
  Segment 7: type=tube, RMSE=0.01934
  Segment 9: type=sphere, RMSE=0.01548
File valve_0160_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01444
  Segment 1: type=complex, RMSE=0.01751
  Segment 2: type=tube, RMSE=0.01172
  Segment 3: type=complex, RMSE=0.01401
  Segment 4: type=plane, RMSE=0.01338
  Segment 5: type=complex, RMSE=0.01647
  Segment 6: type=complex, RMSE=0.02403
  Segment 7: type=tube, RMSE=0.02971
  Segment 8: type=plane, RMSE=0.01180
  Segment 9: type=complex, RMSE=0.01550
File valve_0161_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01730
  Segment 1: type=complex, RMSE=0.02108
  Segment 2: type=tube, RMSE=0.01440
  Segment 3: type=plane, RMSE=0.01635
  Segment 5: type=complex, RMSE=0.02520
  Segment 6: type=complex, RMSE=0.02810
  Segment 7: type=tube, RMSE=0.02520
  Segment 9: type=complex, RMSE=0.01826
File valve_0162_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01898
  Segment 1: type=complex, RMSE=0.02203
  Segment 2: type=tube, RMSE=0.01421
  Segment 3: type=tube, RMSE=0.01385
  Segment 4: type=complex, RMSE=0.01945
  Segment 5: type=complex, RMSE=0.02563
  Segment 6: type=complex, RMSE=0.02601
  Segment 7: type=tube, RMSE=0.01897
  Segment 8: type=plane, RMSE=0.01182
  Segment 9: type=complex, RMSE=0.01593
File valve_0163_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.02001
  Segment 1: type=complex, RMSE=0.02333
  Segment 2: type=tube, RMSE=0.01432
  Segment 3: type=plane, RMSE=0.01488
  Segment 5: type=complex, RMSE=0.02116
  Segment 6: type=complex, RMSE=0.02895
  Segment 7: type=tube, RMSE=0.02556
  Segment 9: type=complex, RMSE=0.01816
File valve_0164_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01506
  Segment 1: type=complex, RMSE=0.01933
  Segment 2: type=tube, RMSE=0.01302
  Segment 3: type=tube, RMSE=0.01243
  Segment 4: type=complex, RMSE=0.02371
  Segment 6: type=complex, RMSE=0.02546
  Segment 7: type=tube, RMSE=0.01357
  Segment 8: type=plane, RMSE=0.01222
  Segment 9: type=complex, RMSE=0.01523
File valve_0165_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01575
  Segment 1: type=complex, RMSE=0.01797
  Segment 2: type=tube, RMSE=0.01261
  Segment 3: type=tube, RMSE=0.01261
  Segment 4: type=complex, RMSE=0.02075
  Segment 5: type=tube, RMSE=0.01869
  Segment 6: type=complex, RMSE=0.02436
  Segment 7: type=tube, RMSE=0.01526
  Segment 8: type=plane, RMSE=0.01171
  Segment 9: type=complex, RMSE=0.01426
File valve_0166_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01635
  Segment 1: type=complex, RMSE=0.02035
  Segment 2: type=tube, RMSE=0.01412
  Segment 3: type=plane, RMSE=0.02211
  Segment 4: type=complex, RMSE=0.02161
  Segment 5: type=complex, RMSE=0.01667
  Segment 6: type=complex, RMSE=0.02329
  Segment 7: type=tube, RMSE=0.01630
  Segment 8: type=plane, RMSE=0.01435
  Segment 9: type=complex, RMSE=0.01577
File valve_0167_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01776
  Segment 1: type=complex, RMSE=0.02048
  Segment 2: type=tube, RMSE=0.01462
  Segment 3: type=tube, RMSE=0.01386
  Segment 4: type=complex, RMSE=0.01895
  Segment 5: type=complex, RMSE=0.02261
  Segment 6: type=complex, RMSE=0.02805
  Segment 7: type=tube, RMSE=0.01334
  Segment 8: type=plane, RMSE=0.01179
  Segment 9: type=complex, RMSE=0.01657
File valve_0168_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01706
  Segment 1: type=complex, RMSE=0.01915
  Segment 2: type=complex, RMSE=0.02188
  Segment 3: type=complex, RMSE=0.01795
  Segment 4: type=plane, RMSE=0.01328
  Segment 5: type=complex, RMSE=0.02070
  Segment 6: type=complex, RMSE=0.02486
  Segment 7: type=tube, RMSE=0.03476
  Segment 9: type=complex, RMSE=0.01767
File valve_0169_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01773
  Segment 1: type=complex, RMSE=0.02083
  Segment 2: type=complex, RMSE=0.02463
  Segment 3: type=plane, RMSE=0.01580
  Segment 4: type=complex, RMSE=0.02114
  Segment 5: type=complex, RMSE=0.01886
  Segment 6: type=complex, RMSE=0.02600
  Segment 7: type=tube, RMSE=0.01741
  Segment 9: type=complex, RMSE=0.01694
File valve_0170_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01853
  Segment 1: type=complex, RMSE=0.01732
  Segment 2: type=complex, RMSE=0.01931
  Segment 3: type=tube, RMSE=0.01315
  Segment 4: type=complex, RMSE=0.01953
  Segment 6: type=complex, RMSE=0.02356
  Segment 7: type=tube, RMSE=0.01257
  Segment 9: type=complex, RMSE=0.01513
File valve_0171_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02685
  Segment 1: type=complex, RMSE=0.02158
  Segment 2: type=plane, RMSE=0.02103
  Segment 3: type=tube, RMSE=0.01426
  Segment 4: type=complex, RMSE=0.01938
  Segment 5: type=complex, RMSE=0.02091
  Segment 6: type=complex, RMSE=0.02537
  Segment 7: type=tube, RMSE=0.01138
  Segment 9: type=sphere, RMSE=0.01495
File valve_0172_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01815
  Segment 1: type=complex, RMSE=0.01918
  Segment 2: type=tube, RMSE=0.01262
  Segment 3: type=tube, RMSE=0.01249
  Segment 5: type=complex, RMSE=0.01906
  Segment 6: type=complex, RMSE=0.02348
  Segment 7: type=tube, RMSE=0.01529
  Segment 8: type=plane, RMSE=0.01138
  Segment 9: type=complex, RMSE=0.01366
File valve_0173_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01530
  Segment 1: type=complex, RMSE=0.01658
  Segment 2: type=complex, RMSE=0.01970
  Segment 3: type=plane, RMSE=0.01555
  Segment 4: type=complex, RMSE=0.01632
  Segment 5: type=complex, RMSE=0.01890
  Segment 6: type=complex, RMSE=0.02354
  Segment 7: type=tube, RMSE=0.01844
  Segment 8: type=plane, RMSE=0.01287
  Segment 9: type=complex, RMSE=0.01548
File valve_0174_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01824
  Segment 1: type=complex, RMSE=0.02509
  Segment 2: type=tube, RMSE=0.01448
  Segment 3: type=plane, RMSE=0.01528
  Segment 4: type=complex, RMSE=0.02082
  Segment 5: type=complex, RMSE=0.02304
  Segment 6: type=complex, RMSE=0.02944
  Segment 7: type=tube, RMSE=0.01982
  Segment 9: type=complex, RMSE=0.01737
File valve_0175_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01574
  Segment 1: type=complex, RMSE=0.01772
  Segment 2: type=tube, RMSE=0.01206
  Segment 3: type=complex, RMSE=0.01500
  Segment 4: type=plane, RMSE=0.01544
  Segment 5: type=complex, RMSE=0.01895
  Segment 6: type=complex, RMSE=0.02326
  Segment 7: type=tube, RMSE=0.02962
  Segment 8: type=plane, RMSE=0.01291
  Segment 9: type=complex, RMSE=0.01592
File valve_0176_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01763
  Segment 1: type=complex, RMSE=0.02134
  Segment 2: type=tube, RMSE=0.01414
  Segment 3: type=plane, RMSE=0.01388
  Segment 5: type=tube, RMSE=0.01907
  Segment 6: type=complex, RMSE=0.02957
  Segment 7: type=tube, RMSE=0.01922
  Segment 9: type=complex, RMSE=0.01678
File valve_0177_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01494
  Segment 1: type=complex, RMSE=0.01736
  Segment 2: type=tube, RMSE=0.01183
  Segment 3: type=tube, RMSE=0.01209
  Segment 4: type=complex, RMSE=0.01506
  Segment 5: type=tube, RMSE=0.02246
  Segment 6: type=complex, RMSE=0.02119
  Segment 7: type=tube, RMSE=0.01305
  Segment 9: type=complex, RMSE=0.01412
File valve_0178_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01548
  Segment 1: type=complex, RMSE=0.01853
  Segment 2: type=complex, RMSE=0.02325
  Segment 3: type=complex, RMSE=0.01370
  Segment 4: type=plane, RMSE=0.01641
  Segment 5: type=tube, RMSE=0.01694
  Segment 6: type=complex, RMSE=0.02296
  Segment 7: type=tube, RMSE=0.01903
  Segment 9: type=complex, RMSE=0.01510
File valve_0179_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01686
  Segment 1: type=complex, RMSE=0.01933
  Segment 2: type=complex, RMSE=0.02412
  Segment 3: type=plane, RMSE=0.02190
  Segment 4: type=complex, RMSE=0.01775
  Segment 5: type=complex, RMSE=0.01882
  Segment 6: type=complex, RMSE=0.02213
  Segment 7: type=tube, RMSE=0.01380
  Segment 9: type=complex, RMSE=0.01601
File valve_0180_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01627
  Segment 1: type=complex, RMSE=0.02203
  Segment 2: type=tube, RMSE=0.01327
  Segment 3: type=complex, RMSE=0.01532
  Segment 4: type=plane, RMSE=0.02088
  Segment 5: type=complex, RMSE=0.02130
  Segment 6: type=complex, RMSE=0.02374
  Segment 7: type=tube, RMSE=0.01269
  Segment 9: type=complex, RMSE=0.01667
File valve_0181_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02466
  Segment 1: type=complex, RMSE=0.02106
  Segment 2: type=complex, RMSE=0.02037
  Segment 3: type=tube, RMSE=0.01285
  Segment 5: type=complex, RMSE=0.01765
  Segment 6: type=complex, RMSE=0.02664
  Segment 7: type=tube, RMSE=0.01197
  Segment 9: type=complex, RMSE=0.01555
File valve_0182_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02556
  Segment 1: type=plane, RMSE=0.02650
  Segment 2: type=tube, RMSE=0.01361
  Segment 3: type=tube, RMSE=0.01467
  Segment 4: type=complex, RMSE=0.02070
  Segment 5: type=complex, RMSE=0.01711
  Segment 6: type=complex, RMSE=0.02874
  Segment 7: type=tube, RMSE=0.01147
  Segment 9: type=complex, RMSE=0.01571
File valve_0183_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01778
  Segment 1: type=complex, RMSE=0.01995
  Segment 2: type=tube, RMSE=0.01408
  Segment 3: type=tube, RMSE=0.01284
  Segment 4: type=complex, RMSE=0.01967
  Segment 5: type=complex, RMSE=0.01847
  Segment 6: type=complex, RMSE=0.02700
  Segment 7: type=tube, RMSE=0.01621
  Segment 8: type=plane, RMSE=0.01277
  Segment 9: type=complex, RMSE=0.01564
File valve_0184_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01570
  Segment 1: type=complex, RMSE=0.01941
  Segment 2: type=complex, RMSE=0.02238
  Segment 3: type=tube, RMSE=0.01262
  Segment 4: type=complex, RMSE=0.02035
  Segment 5: type=complex, RMSE=0.01774
  Segment 6: type=complex, RMSE=0.02451
  Segment 7: type=tube, RMSE=0.01245
  Segment 8: type=plane, RMSE=0.01116
  Segment 9: type=complex, RMSE=0.01524
File valve_0185_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01720
  Segment 1: type=complex, RMSE=0.02508
  Segment 2: type=complex, RMSE=0.02032
  Segment 3: type=plane, RMSE=0.01456
  Segment 4: type=plane, RMSE=0.02006
  Segment 5: type=complex, RMSE=0.02518
  Segment 6: type=complex, RMSE=0.02987
  Segment 7: type=tube, RMSE=0.02429
  Segment 9: type=complex, RMSE=0.01799
File valve_0186_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01731
  Segment 1: type=complex, RMSE=0.02063
  Segment 2: type=tube, RMSE=0.01368
  Segment 3: type=plane, RMSE=0.01802
  Segment 4: type=plane, RMSE=0.01608
  Segment 5: type=complex, RMSE=0.02033
  Segment 6: type=complex, RMSE=0.02506
  Segment 7: type=tube, RMSE=0.01514
  Segment 9: type=complex, RMSE=0.01596
File valve_0187_lidar_classes.ply:
  Segment 0: type=complex, RMSE=0.01923
  Segment 1: type=complex, RMSE=0.02169
  Segment 2: type=tube, RMSE=0.01526
  Segment 3: type=plane, RMSE=0.01507
  Segment 4: type=plane, RMSE=0.02064
  Segment 5: type=tube, RMSE=0.02418
  Segment 6: type=complex, RMSE=0.02798
  Segment 7: type=tube, RMSE=0.02544
  Segment 9: type=complex, RMSE=0.01928
File valve_0188_lidar_classes.ply:
  Segment 0: type=plane, RMSE=0.02396
  Segment 1: type=complex, RMSE=0.01896
  Segment 2: type=plane, RMSE=0.02365
  Segment 3: type=tube, RMSE=0.01416
